"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   
          0,           0,          78,      -7.788884537,       -7.86775124,       -8.08389126,      -7.959579415,       -7.25898241
          0,           0,          79,      -7.812810087,      -7.891709149,      -8.113414808,      -7.988731991,       -7.28352952
          0,           0,          80,      -7.836199083,      -7.914707651,      -8.142465424,      -8.016760305,      -7.307515164
          0,           0,          81,      -7.859105462,      -7.936852029,      -8.170928089,      -8.043675449,       -7.33097281
          0,           0,          82,      -7.881608841,      -7.958290763,      -8.198702311,      -8.069538349,      -7.353970122
          0,           0,          83,      -7.903804226,      -7.979199982,      -8.225700573,      -8.094435984,      -7.376596792
          0,           0,          84,      -7.925791438,      -7.999769194,      -8.251859359,      -8.118467861,      -7.398954532
          0,           0,          85,      -7.947672299,      -8.020188542,      -8.277145796,      -8.141752252,      -7.421151954
          0,           0,          86,      -7.969532665,      -8.040629895,      -8.301551845,      -8.164408974,      -7.443283833
          0,           0,          87,      -7.991448332,      -8.061242352,      -8.325103399,      -8.186552097,       -7.46543799
          0,           0,          88,       -8.01347587,      -8.082141229,        -8.3478573,      -8.208289843,      -7.487681436
          0,           0,          89,      -8.035653845,      -8.103404494,      -8.369885202,      -8.229715195,      -7.510065059
          0,           0,          90,      -8.057985791,      -8.125078818,       -8.39128578,       -8.25088688,      -7.532600361
          0,           0,          91,      -8.080465985,      -8.147179265,      -8.412179802,      -8.271850404,      -7.555283689
          0,           0,          92,      -8.103074687,      -8.169696112,      -8.432682206,      -8.292630496,      -7.578097812
          0,           0,          93,      -8.125779346,      -8.192595701,      -8.452902848,      -8.313237116,      -7.601011623
          0,           0,          94,      -8.148528933,      -8.215823325,      -8.472942374,      -8.333669944,       -7.62397353
          0,           0,          95,      -8.171266698,      -8.239310452,       -8.49288973,       -8.35390249,      -7.646926562
          0,           0,          96,      -8.193933212,       -8.26297135,      -8.512822583,      -8.373910203,      -7.669807253
          0,           0,          97,      -8.216479782,      -8.286718563,      -8.532800062,      -8.393677904,      -7.692563054
          0,           0,          98,      -8.238852844,      -8.310460722,      -8.552867947,      -8.413190914,      -7.715133325
          0,           0,          99,      -8.261002067,      -8.334112616,      -8.573063408,      -8.432456711,      -7.737461504
          0,           0,           0,      -7.536992116,      -7.520476693,      -7.526009059,      -7.633112497,      -6.931592062
          0,           0,           1,      -7.078688523,      -6.909840074,      -7.135985377,      -7.030706101,      -6.455858647
          0,           0,           2,      -7.040575221,      -6.891557132,      -6.938814064,      -6.833430041,       -6.42635818
          0,           0,           3,      -7.038937509,      -6.941550931,       -6.84064434,      -6.747408604,      -6.437226359
          0,           0,           4,      -7.013327825,      -6.959895915,      -6.795129875,      -6.689993723,      -6.417196842
          0,           0,           5,       -7.02246879,      -6.970178615,      -6.778068136,        -6.6397196,      -6.427608219
          0,           0,           6,      -7.070750032,       -6.99561365,      -6.772141415,      -6.602862681,      -6.476992094
          0,           0,           7,      -7.122042012,      -7.020556431,      -6.770386765,        -6.5851542,      -6.528695376
          0,           0,           8,      -7.151986029,       -7.03552201,      -6.771125949,      -6.584895883,       -6.55797108
          0,           0,           9,      -7.167398472,      -7.047059452,      -6.773723514,      -6.597408887,      -6.572809711
          0,           0,          10,      -7.173888738,      -7.054571798,      -6.778039646,      -6.618309622,      -6.578552298
          0,           0,          11,      -7.172665315,      -7.055578236,      -6.784772365,      -6.643902983,      -6.576174352
          0,           0,          12,      -7.172013792,      -7.056828652,      -6.795238363,      -6.670880676,      -6.574997872
          0,           0,          13,      -7.180564136,      -7.067183938,      -6.810767595,      -6.696863838,      -6.584413898
          0,           0,          14,      -7.200291883,      -7.089765211,      -6.832182772,      -6.721094678,      -6.606288535
          0,           0,          15,      -7.228425189,      -7.122693853,      -6.859594309,      -6.744169561,      -6.637351906
          0,           0,          16,      -7.261800545,      -7.162702789,      -6.892492871,      -6.767122434,      -6.674028281
          0,           0,          17,      -7.299084846,      -7.207446896,      -6.930009969,      -6.790785147,        -6.7148879
          0,           0,          18,      -7.340158563,      -7.255674335,      -6.971200915,      -6.815680044,      -6.759937326
          0,           0,          19,      -7.384382786,      -7.306247724,      -7.015238122,      -6.842159356,       -6.80861588
          0,           0,          20,      -7.429574069,      -7.357375787,      -7.061467618,      -6.870525798,      -6.858540878
          0,           0,          21,      -7.472298261,      -7.406614097,      -7.109360133,      -6.901054557,      -6.905720707
          0,           0,          22,      -7.509267228,      -7.451501576,      -7.158431377,      -6.933951606,      -6.946136823
          0,           0,          23,      -7.538991806,      -7.490459101,       -7.20819521,      -6.969310449,      -6.977851776
          0,           0,          24,      -7.562412981,      -7.523414472,      -7.258175344,      -7.007106271,       -7.00196909
          0,           0,          25,      -7.582060243,       -7.55172228,      -7.307965917,      -7.047228117,      -7.021631469
          0,           0,          26,      -7.600679966,      -7.577504347,      -7.357306164,       -7.08952585,      -7.040248226
          0,           0,          27,      -7.620379412,      -7.602934195,      -7.406126197,      -7.133848751,      -7.060401027
          0,           0,          28,       -7.64244888,      -7.629802843,      -7.454538179,      -7.180065932,      -7.083638409
          0,           0,          29,      -7.667520492,      -7.659353559,       -7.50278029,      -7.228070575,       -7.11068461
          0,           0,          30,      -7.695780608,      -7.692258147,      -7.551143084,      -7.277773503,      -7.141699048
          0,           0,          31,      -7.727140156,      -7.728660375,      -7.599905539,       -7.32909012,      -7.176478574
          0,           0,          32,      -7.761364913,      -7.768266192,      -7.649292387,      -7.381923577,      -7.214614375
          0,           0,          33,      -7.798179307,      -7.810470682,      -7.699452527,      -7.436147856,       -7.25562438
          0,           0,          34,      -7.837339461,      -7.854500949,      -7.750455099,      -7.491595536,      -7.299055676
          0,           0,          35,      -7.878660589,      -7.899545077,        -7.8022998,      -7.548054691,      -7.344533674
          0,           0,          36,      -7.921991097,      -7.944840124,      -7.854935949,      -7.605277078,      -7.391740514
          0,           0,          37,      -7.967147035,      -7.989710237,      -7.908282485,      -7.662996698,      -7.440334306
          0,           0,          38,      -8.013836353,       -8.03357221,      -7.962240894,      -7.720954167,      -7.489848293
          0,           0,          39,      -8.061608541,      -8.075941355,      -8.016697861,      -7.778920174,       -7.53962537
          0,           0,          40,      -8.109852555,      -8.116461972,      -8.071521212,      -7.836711761,      -7.588831495
          0,           0,          41,       -8.15785538,      -8.154958438,      -8.126555835,      -7.894197639,       -7.63657048
          0,           0,          42,      -8.204904351,       -8.19147631,      -8.181626092,      -7.951293762,      -7.682067323
          0,           0,          43,      -8.250408271,      -8.226284478,      -8.236546251,      -8.007952886,      -7.724856621
          0,           0,          44,      -8.293995078,      -8.259828124,      -8.291135202,      -8.064153225,      -7.764888784
          0,           0,          45,      -8.335553636,      -8.292649885,      -8.345230171,      -8.119889179,      -7.802507089
          0,           0,          46,      -8.375207909,      -8.325306198,      -8.398695394,      -8.175164613,      -7.838313946
          0,           0,          47,      -8.413240169,      -8.358299212,      -8.451424546,      -8.229987365,      -7.872994961
          0,           0,          48,      -8.449993191,      -8.392032194,      -8.503338281,      -8.284363345,       -7.90716557
          0,           0,          49,       -8.48578402,      -8.426786721,      -8.554378417,      -8.338289728,      -7.941276769
          0,           0,          50,      -8.520847862,      -8.462716145,      -8.604499667,      -8.391748033,      -7.975581211
          0,           0,          51,      -8.555316192,      -8.499849682,      -8.653659634,      -8.444698757,      -8.010143898
          0,           0,          52,      -8.589223242,      -8.538103199,      -8.701808694,      -8.497078529,      -8.044878991
          0,           0,          53,      -8.622531851,      -8.577294637,      -8.748882504,      -8.548799849,       -8.07959918
          0,           0,          54,      -8.655165702,       -8.61716193,      -8.794800146,       -8.59975245,      -8.114064414
          0,           0,          55,      -8.687042305,      -8.657384092,      -8.839470317,      -8.649805733,      -8.148026618
          0,           0,          56,       -8.71809731,      -8.697604947,       -8.88280428,      -8.698812125,      -8.181262696
          0,           0,          57,      -8.748298831,      -8.737458309,      -8.924731943,      -8.746612251,      -8.213596085
          0,           0,          58,      -8.777652809,      -8.776595262,      -8.965215365,      -8.793043908,      -8.244908478
          0,           0,          59,      -8.806202398,      -8.814712325,      -9.004255173,      -8.837955265,      -8.275144894
          0,           0,          60,      -8.834023424,      -8.851578608,      -9.041888059,      -8.881221642,      -8.304313796
          0,           0,          61,      -8.861218788,      -8.887057457,      -9.078177394,       -8.92276122,      -8.332484285
          0,           0,          62,      -8.887910742,      -8.921116999,      -9.113201381,      -8.962546542,       -8.35977789
          0,           0,          63,      -8.914233659,      -8.953826033,      -9.147042626,      -9.000608114,      -8.386357631
          0,           0,          64,      -8.940324023,      -8.985336077,      -9.179782419,      -9.037026551,       -8.41241125
          0,           0,          65,      -8.966308429,      -9.015852272,      -9.211500052,      -9.071915827,      -8.438130984
          0,           0,          66,      -8.992293403,      -9.045597784,      -9.242274619,      -9.105401838,      -8.463694897
          0,           0,          67,      -9.018355175,      -9.074780987,      -9.272188269,      -9.137600502,      -8.489249521
          0,           0,          68,      -9.044526154,      -9.103569842,      -9.301327087,      -9.168597763,      -8.514890255
          0,           0,          69,      -9.070816948,      -9.132073784,      -9.329777814,      -9.198441587,      -8.540684234
          0,           0,          70,      -9.097188357,      -9.160336947,      -9.357626813,      -9.227136315,      -8.566635344
          0,           0,          71,      -9.123567397,      -9.188339682,      -9.384955008,      -9.254648425,      -8.592701391
          0,           0,          72,      -9.149855531,      -9.216007531,      -9.411830531,      -9.280917722,      -8.618803069
          0,           0,          73,      -9.175939066,       -9.24322566,      -9.438304251,      -9.305873308,      -8.644834848
          0,           0,          74,      -9.201700935,      -9.269856746,      -9.464406729,      -9.329452912,      -8.670677297
          0,           0,          75,      -9.227033056,      -9.295760713,      -9.490147122,        -9.3516223,      -8.696210459
          0,           0,          76,       -9.25184655,       -9.32081501,      -9.515514351,      -9.372389193,      -8.721325733
          0,           0,          77,      -9.276079826,      -9.344931681,      -9.540480081,      -9.391811508,       -8.74593616
          0,           0,          78,      -9.299705363,      -9.368070356,       -9.56500372,      -9.409999142,      -8.769986573
          0,           0,          79,      -9.322729179,      -9.390244467,       -9.58903951,      -9.427107103,      -8.793455838
          0,           0,          80,      -9.345189817,      -9.411521564,      -9.612544242,      -9.443324873,      -8.816359177
          0,           0,          81,      -9.367153129,      -9.432014563,       -9.63548462,      -9.458861863,      -8.838744849
          0,           0,          82,      -9.388707742,      -9.451870391,      -9.657843308,        -9.4739303,      -8.860690794
          0,           0,          83,      -9.409948578,      -9.471253577,         -9.679626,      -9.488740249,      -8.882285623
          0,           0,          84,       -9.43097682,      -9.490333967,      -9.700861319,      -9.503483156,      -8.903630563
          0,           0,          85,      -9.451887224,      -9.509274531,      -9.721601239,      -9.518325254,      -8.924824433
          0,           0,          86,      -9.472764027,      -9.528219786,      -9.741918817,      -9.533404493,      -8.945958229
          0,           0,          87,      -9.493678182,      -9.547287967,      -9.761903948,      -9.548830508,      -8.967110704
          0,           0,          88,      -9.514684981,      -9.566567784,      -9.781657978,      -9.564686209,      -8.988344465
          0,           0,          89,      -9.535822752,      -9.586118196,      -9.801287859,      -9.581030074,      -9.009703716
          0,           0,          90,      -9.557111889,      -9.605969097,      -9.820899917,      -9.597899501,      -9.031212672
          0,           0,          91,      -9.578555795,      -9.626124322,      -9.840595226,      -9.615313644,      -9.052876529
          0,           0,          92,      -9.600142267,      -9.646565087,      -9.860466148,      -9.633276515,      -9.074682942
          0,           0,          93,      -9.621846739,       -9.66725381,      -9.880593886,      -9.651779708,      -9.096605578
          0,           0,          94,      -9.643632391,      -9.688138456,      -9.901046415,      -9.670805543,      -9.118603869
          0,           0,          95,      -9.665454923,      -9.709155575,      -9.921878017,      -9.690329052,      -9.140628687
          0,           0,          96,      -9.687266681,      -9.730238815,      -9.943129357,       -9.71032068,       -9.16262727
          0,           0,          97,       -9.70901759,      -9.751320177,      -9.964827473,      -9.730748516,      -9.184543896
          0,           0,          98,      -9.730658946,       -9.77233364,      -9.986985698,      -9.751581029,      -9.206324552
          0,           0,          99,      -9.752146143,       -9.79321962,      -10.00960401,        -9.7727885,      -9.227920408
          0,           0,           0,      -6.907356757,       -6.89039857,      -6.882182328,      -7.008046129,       -6.30019399
          0,           0,           1,      -6.460327575,      -6.290783614,      -6.512356974,      -6.411384654,      -5.837153613
          0,           0,           2,      -6.422800887,      -6.273572354,      -6.318431533,      -6.215172353,       -5.80838687
          0,           0,           3,      -6.420479369,      -6.321739025,      -6.220665428,      -6.129851166,      -5.818477804
          0,           0,           4,      -6.395597906,      -6.338953347,      -6.174534417,      -6.072887538,      -5.799129889
          0,           0,           5,       -6.40533567,      -6.349974104,      -6.156640205,      -6.022840159,      -5.810153062
          0,           0,           6,      -6.453907904,      -6.376419777,      -6.150226207,      -5.986007025,      -5.859792573
          0,           0,           7,      -6.505908826,      -6.402472225,        -6.1485048,      -5.968182854,      -5.912216787
          0,           0,           8,      -6.536484737,      -6.417917012,      -6.149595896,      -5.967706585,      -5.942155792
          0,           0,           9,      -6.551512082,      -6.428757352,      -6.152591464,      -5.979921568,      -5.956552092
          0,           0,          10,      -6.556873669,      -6.434859324,      -6.157198205,      -6.000473018,      -5.961061484
          0,           0,          11,      -6.554667429,      -6.434604751,      -6.164101392,      -6.025710419,      -5.957656839
          0,           0,          12,      -6.553596831,       -6.43517513,      -6.174679706,      -6.052383768,      -5.956096301
          0,           0,          13,      -6.562140848,      -6.445320542,      -6.190314889,      -6.078160067,      -5.965573305
          0,           0,          14,      -6.582039468,      -6.467949107,       -6.21185045,      -6.102288988,      -5.987686361
          0,           0,          15,      -6.610392034,       -6.50107411,      -6.239392774,      -6.125335414,       -6.01902468
          0,           0,          16,      -6.644005654,      -6.541414247,      -6.272420604,      -6.148289596,      -6.055981981
          0,           0,          17,      -6.681582157,      -6.586651495,       -6.31005546,      -6.171950357,      -6.097170214
          0,           0,          18,      -6.723052797,      -6.635562473,      -6.351349883,      -6.196824929,      -6.142657638
          0,           0,          19,      -6.767800281,      -6.687012307,       -6.39547842,        -6.2232646,      -6.191915149
          0,           0,          20,      -6.813606725,      -6.739164761,       -6.44179078,      -6.251578865,      -6.242528218
          0,           0,          21,       -6.85694512,      -6.789470546,      -6.489759945,      -6.282052709,      -6.290399353
          0,           0,          22,      -6.894412666,      -6.835320513,      -6.538900669,      -6.314901616,      -6.331366834
          0,           0,          23,      -6.924450158,      -6.874999243,      -6.588723448,      -6.350226013,      -6.363400191
          0,           0,          24,      -6.948009772,      -6.908369873,       -6.63874836,      -6.388004119,      -6.387618455
          0,           0,          25,      -6.967678323,      -6.936810005,      -6.688568301,      -6.428124338,      -6.407245741
          0,           0,          26,      -6.986255321,      -6.962515443,      -6.737923308,      -6.470433698,      -6.425766701
          0,           0,          27,      -7.005879203,      -6.987741525,      -6.786746956,      -6.514777391,      -6.445805074
          0,           0,          28,      -7.027854638,      -7.014344233,      -6.835156201,      -6.561020688,      -6.468925512
          0,           0,          29,      -7.052820231,      -7.043609656,      -6.883394025,      -6.609054008,      -6.495855573
          0,           0,          30,      -7.080966825,      -7.076235345,        -6.9317547,      -6.658786502,      -6.526754203
          0,           0,          31,      -7.112210292,      -7.112381104,      -6.980519585,      -6.710132124,      -6.561418244
          0,           0,          32,      -7.146324272,      -7.151765403,      -7.029913151,      -6.762992343,      -6.599443275
          0,           0,          33,      -7.183045654,      -7.193797824,      -7.080082334,      -6.817237915,      -6.640358922
          0,           0,          34,      -7.222146654,      -7.237722201,      -7.131092908,      -6.872696398,      -6.683730342
          0,           0,          35,       -7.26346047,      -7.282743337,      -7.182940607,      -6.929149089,      -6.729204923
          0,           0,          36,      -7.306852841,      -7.328110364,      -7.235571208,       -6.98633969,      -6.776486754
          0,           0,          37,      -7.352153004,      -7.373149652,      -7.288901418,      -7.043993489,      -6.825250303
          0,           0,          38,      -7.399074976,      -7.417266955,      -7.342832669,      -7.101842385,      -6.875034641
          0,           0,          39,      -7.447165491,      -7.459953662,      -7.397254588,      -7.159648972,      -6.925174939
          0,           0,          40,      -7.495802456,      -7.500821747,      -7.452041021,      -7.217223066,      -6.974816216
          0,           0,          41,      -7.544253644,      -7.539662278,      -7.507045571,      -7.274427141,      -7.023030011
          0,           0,          42,      -7.591784106,      -7.576495957,      -7.562103529,      -7.331171224,      -7.069007763
          0,           0,          43,      -7.637782291,      -7.611579549,      -7.617041065,      -7.387401789,      -7.112258912
          0,           0,          44,        -7.6818634,      -7.645359096,      -7.671688143,      -7.443089663,      -7.152725561
          0,           0,          45,       -7.72391366,      -7.678387104,      -7.725890383,      -7.498220384,      -7.190760137
          0,           0,          46,      -7.764063158,      -7.711233654,      -7.779516003,      -7.552787499,      -7.226985355
          0,           0,          47,      -7.802605195,      -7.744413818,       -7.83245739,      -7.606787683,       -7.26210949
          0,           0,          48,      -7.839898618,      -7.778339404,      -7.884628918,      -7.660215902,      -7.296771659
          0,           0,          49,      -7.876263567,      -7.813294903,      -7.935960118,      -7.713059085,      -7.331427613
          0,           0,          50,      -7.911934461,      -7.849430252,      -7.986389129,      -7.765292182,      -7.366327514
          0,           0,          51,      -7.947037115,      -7.886765934,      -8.035854559,      -7.816874671,      -7.401526387
          0,           0,          52,      -7.981594056,       -7.92520437,      -8.084286865,      -7.867750169,      -7.436920601
          0,           0,          53,        -8.0155522,      -7.964545869,      -8.131602883,      -7.917848946,      -7.472299562
          0,           0,          54,      -8.048821688,      -8.004508893,      -8.177707661,      -7.967091767,      -7.507401665
          0,           0,          55,      -8.081307587,      -8.044752125,      -8.222502367,      -8.015394857,      -7.541957766
          0,           0,          56,      -8.112936894,      -8.084900822,      -8.265900072,      -8.062674414,      -7.575728283
          0,           0,          57,      -8.143674035,      -8.124575199,      -8.307843403,      -8.108851705,      -7.608527231
          0,           0,          58,      -8.173527064,       -8.16342014,      -8.348318718,      -8.153859386,      -7.640235911
          0,           0,          59,      -8.202545284,      -8.201135441,      -8.387362609,      -8.197649904,      -7.670806541
          0,           0,          60,      -8.230813814,      -8.237503232,      -8.425057221,       -8.24020498,      -7.700261438
          0,           0,          61,       -8.25844773,      -8.272408584,      -8.461518063,      -8.281543648,      -7.728689597
          0,           0,          62,      -8.285582264,      -8.305847372,      -8.496877402,      -8.321726386,      -7.756235222
          0,           0,          63,       -8.31236512,      -8.337918893,      -8.531271099,      -8.360853906,      -7.783085133
          0,           0,          64,      -8.338945845,      -8.368802982,      -8.564828547,      -8.399059283,      -7.809450154
          0,           0,          65,      -8.365463388,      -8.398726612,      -8.597668809,      -8.436494748,       -7.83554323
          0,           0,          66,      -8.392034954,      -8.427927739,      -8.629900703,      -8.473315748,      -7.861559493
          0,           0,          67,      -8.418745474,       -8.45662266,       -8.66162427,      -8.509664625,      -7.887658521
          0,           0,          68,      -8.445640938,      -8.484980989,      -8.692931797,      -8.545656251,      -7.913952693
          0,           0,          69,      -8.472725343,       -8.51311119,      -8.723907743,      -8.581367518,      -7.940501219
          0,           0,          70,      -8.499961459,      -8.541055744,      -8.754627095,      -8.616831527,      -7.967309686
          0,           0,          71,      -8.527275375,      -8.568795221,      -8.785151776,      -8.652032961,       -7.99433373
          0,           0,          72,      -8.554566052,      -8.596258311,      -8.815527174,      -8.686913048,      -8.021488892
          0,           0,          73,      -8.581716774,      -8.623337248,      -8.845779309,      -8.721374615,      -8.048662696
          0,           0,          74,      -8.608622345,      -8.649911733,      -8.875923718,      -8.755291856,      -8.075743095
          0,           0,          75,      -8.635166769,      -8.675861549,      -8.905952111,      -8.788524563,      -8.102590093
          0,           0,          76,      -8.661249508,      -8.701082773,      -8.935812378,      -8.820925746,      -8.129076562
          0,           0,          77,      -8.686802875,      -8.725501358,      -8.965424945,      -8.852358435,      -8.155107215
          0,           0,          78,      -8.711790899,      -8.749083338,      -8.994698404,      -8.882715646,      -8.180613743
          0,           0,          79,      -8.736214625,      -8.771844638,      -9.023534219,      -8.911931591,      -8.205563831
          0,           0,          80,       -8.76011005,      -8.793852996,      -9.051835182,      -8.939990138,      -8.229963366
          0,           0,          81,      -8.783542985,       -8.81522132,       -9.07950858,      -8.966924951,      -8.253854892
          0,           0,          82,      -8.806600573,      -8.836093842,      -9.106475396,      -8.992813431,      -8.277310997
          0,           0,          83,      -8.829380523,      -8.856630759,      -9.132677396,      -9.017765005,      -8.300423429
          0,           0,          84,      -8.851985364,      -8.876992884,      -9.158085531,      -9.041909819,      -8.323297375
          0,           0,          85,      -8.874505318,      -8.897330446,      -9.182693879,      -9.065378897,      -8.346028939
          0,           0,          86,      -8.897019334,      -8.917773768,      -9.206528776,      -9.088306707,      -8.368706792
          0,           0,          87,      -8.919589957,      -8.938429281,      -9.229642408,      -9.110812446,      -8.391406177
          0,           0,          88,      -8.942259471,      -8.959375367,      -9.252106038,      -9.132992953,      -8.414182448
          0,           0,          89,      -8.965049486,      -8.980661025,      -9.274006439,      -9.154922189,      -8.437069009
          0,           0,          90,      -8.987962394,      -9.002305549,       -9.29543744,      -9.176644943,      -8.460078578
          0,           0,          91,      -9.010982452,      -9.024301432,      -9.316493686,      -9.198177914,      -8.483203262
          0,           0,          92,      -9.034076488,      -9.046617121,      -9.337265813,      -9.219515704,      -8.506414493
          0,           0,          93,      -9.057197836,      -9.069201512,      -9.357836439,      -9.240634611,      -8.529667456
          0,           0,          94,      -9.080289546,      -9.091988251,      -9.378277402,      -9.261497747,      -8.552905001
          0,           0,          95,      -9.103288892,      -9.114901179,      -9.398647606,      -9.282060913,      -8.576062642
          0,           0,          96,      -9.126128568,      -9.137857841,      -9.418992116,      -9.302277525,      -8.599069651
          0,           0,          97,       -9.14874355,      -9.160774965,      -9.439342082,      -9.322103035,      -8.621857285
          0,           0,          98,      -9.171075875,      -9.183573329,      -9.459714854,      -9.341499875,      -8.644363306
          0,           0,          99,      -9.193076988,      -9.206180728,      -9.480115097,      -9.360440382,       -8.66653436
          0,           0,           0,      -8.267864827,      -8.251618625,      -8.241476299,      -8.375671458,      -7.661269849
          0,           0,           1,       -7.83983465,      -7.670031535,      -7.888053887,      -7.789952354,      -7.216635268
          0,           0,           2,      -7.802931715,      -7.654259234,      -7.696967798,      -7.595286163,      -7.188639398
          0,           0,           3,       -7.79956651,      -7.701268584,      -7.599554854,      -7.510868153,      -7.197626833
          0,           0,           4,      -7.775474417,      -7.717811642,      -7.552866318,      -7.454473507,      -7.178958049
          0,           0,           5,      -7.785988541,      -7.729611928,      -7.534264265,      -7.404798289,      -7.190751302
          0,           0,           6,      -7.834872007,      -7.757052614,      -7.527491736,      -7.368128625,      -7.240704419
          0,           0,           7,       -7.88729349,      -7.784178749,      -7.525877838,      -7.350316036,      -7.293624628
          0,           0,           8,      -7.918044753,      -7.800035616,      -7.527340909,      -7.349761199,      -7.323816591
          0,           0,           9,      -7.932449947,       -7.81017093,      -7.530740339,      -7.361844944,      -7.337552507
          0,           0,          10,      -7.936879254,      -7.815002807,      -7.535663264,      -7.382242423,      -7.341022448
          0,           0,          11,      -7.934147312,      -7.813713156,      -7.542785376,      -7.407337481,      -7.337018547
          0,           0,          12,      -7.933036813,      -7.813766326,      -7.553523811,      -7.433912229,      -7.335400558
          0,           0,          13,      -7.941734266,        -7.8237431,      -7.569301928,      -7.459648385,      -7.345041715
          0,           0,          14,      -7.961777682,      -7.846362124,      -7.590980321,      -7.483779938,      -7.367318208
          0,           0,          15,      -7.990215834,      -7.879565792,      -7.618665672,       -7.50683785,      -7.398759857
          0,           0,          16,      -8.023890022,      -7.920076471,      -7.651831127,      -7.529782255,      -7.435794463
          0,           0,          17,      -8.061563764,      -7.965600263,      -7.689594227,      -7.553397446,      -7.477101467
          0,           0,          18,      -8.103220148,      -8.014927564,      -7.731005826,      -7.578190499,      -7.522808314
          0,           0,          19,      -8.148260345,      -8.066912558,      -7.775241407,      -7.604521121,      -7.572409203
          0,           0,          20,      -8.194438725,      -8.119672505,      -7.821651928,      -7.632710637,      -7.623459208
          0,           0,          21,       -8.23815781,      -8.170574462,      -7.869709275,      -7.663055708,      -7.671774193
          0,           0,          22,       -8.27593342,      -8.216911237,      -7.918924266,      -7.695781207,      -7.713084659
          0,           0,          23,      -8.306160906,      -8.256896733,      -7.968801683,      -7.730993577,      -7.745297638
          0,           0,          24,      -8.329802994,      -8.290383744,      -8.018856408,      -7.768673461,      -7.769551369
          0,           0,          25,      -8.349491333,      -8.318794441,      -8.068678465,      -7.808708385,      -7.789139533
          0,           0,          26,      -8.368067189,      -8.344390885,       -8.11801021,      -7.850942086,      -7.807609042
          0,           0,          27,      -8.387688492,      -8.369482002,       -8.16679177,      -7.895216366,      -7.827611342
          0,           0,          28,      -8.409661084,      -8.395953081,      -8.215149523,      -7.941394467,      -7.850711494
          0,           0,          29,      -8.434617332,      -8.425100899,      -8.263336403,      -7.989367014,      -7.877626635
          0,           0,          30,      -8.462741546,      -8.457624519,      -8.311655008,      -8.039045776,      -7.908504978
          0,           0,          31,      -8.493945955,      -8.493683119,      -8.360391561,      -8.090349655,      -7.943137147
          0,           0,          32,      -8.528003115,      -8.532996026,      -8.409772487,      -8.143186396,      -7.981116958
          0,           0,          33,      -8.564650905,      -8.574974567,      -8.459943188,      -8.197434343,      -8.021975874
          0,           0,          34,      -8.603665788,      -8.618865307,      -8.510965254,      -8.252929362,      -8.065285562
          0,           0,          35,      -8.644888177,      -8.663875097,      -8.562828303,      -8.309461377,      -8.110703694
          0,           0,          36,      -8.688192586,      -8.709251953,      -8.615470917,      -8.366782666,      -8.157945957
          0,           0,          37,       -8.73341634,      -8.754315444,      -8.668802546,      -8.424626714,      -8.206696095
          0,           0,          38,      -8.780278708,      -8.798457538,      -8.722718437,      -8.482732983,       -8.25649649
          0,           0,          39,      -8.828326448,      -8.841150166,       -8.77710422,      -8.540870826,      -8.306676156
          0,           0,          40,      -8.876931968,       -8.88198462,      -8.831833179,      -8.598856011,       -8.35636449
          0,           0,          41,      -8.925352805,      -8.920735896,      -8.886763219,      -8.656556227,      -8.404610307
          0,           0,          42,      -8.972841157,      -8.957417064,      -8.941739439,      -8.713886219,      -8.450580911
          0,           0,          43,      -9.018772792,      -8.992287502,      -8.996603538,        -8.7707966,      -8.493767805
          0,           0,          44,      -9.062753206,      -9.025804112,      -9.051206498,      -8.827261391,      -8.534106676
          0,           0,          45,      -9.104664069,      -9.058534605,      -9.105419242,      -8.883267888,      -8.571956037
          0,           0,          46,      -9.144636558,      -9.091064305,      -9.159137624,      -8.938809707,      -8.607953589
          0,           0,          47,      -9.182967999,      -9.123920633,      -9.212281321,      -8.993881922,      -8.642824233
          0,           0,          48,      -9.220017259,       -9.15752476,      -9.264788297,      -9.048476308,      -8.677215305
          0,           0,          49,       -9.25611266,       -9.19216802,      -9.316607042,      -9.102575893,      -8.711596177
          0,           0,          50,      -9.291493382,       -9.22800633,      -9.367687548,      -9.156149428,      -8.746223935
          0,           0,          51,      -9.326288197,      -9.265066002,      -9.417971686,      -9.209147254,       -8.78115691
          0,           0,          52,      -9.360524331,      -9.303256475,      -9.467384126,      -9.261499693,      -8.816295213
          0,           0,          53,      -9.394155452,      -9.342387216,      -9.515826244,      -9.313118174,      -8.851432836
          0,           0,          54,       -9.42709759,      -9.382187786,      -9.563176114,      -9.363898341,      -8.886310791
          0,           0,          55,      -9.459262768,      -9.422330303,      -9.609296682,      -9.413724322,      -8.920663269
          0,           0,          56,      -9.490584128,       -9.46245402,      -9.654051853,      -9.462473663,      -8.954252527
          0,           0,          57,       -9.52103055,      -9.502191949,      -9.697326914,       -9.51002357,      -8.986891996
          0,           0,          58,       -9.55061172,      -9.541198946,      -9.739046996,      -9.556259271,      -9.018459047
          0,           0,          59,      -9.579376321,      -9.579180003,        -9.7791882,       -9.60108488,      -9.048899869
          0,           0,          60,      -9.607406593,       -9.61591632,      -9.817778496,      -9.644435514,      -9.078229102
